fname,label,fold
ywelwer258.wav,1,1
ywelwer259.wav,1,1
ywelwer26.wav,1,1
ywelwer260.wav,1,1
ywelwer261.wav,1,1
ywelwer262.wav,1,1
ywelwer263.wav,1,1
ywelwer264.wav,1,1
ywelwer265.wav,1,1
ywelwer266.wav,1,1
ywelwer267.wav,1,1
ywelwer268.wav,1,1
ywelwer269.wav,1,1
ywelwer27.wav,1,1
ywelwer270.wav,1,1
ywelwer271.wav,1,1
ywelwer272.wav,1,1
ywelwer273.wav,1,1
ywelwer274.wav,1,1
ywelwer275.wav,1,1
ywelwer276.wav,1,1
ywelwer277.wav,1,1
ywelwer278.wav,1,1
ywelwer279.wav,1,1
ywelwer28.wav,1,1
ywelwer280.wav,1,1
ywelwer281.wav,1,1
ywelwer282.wav,1,1
ywelwer283.wav,1,1
ywelwer284.wav,1,1
ywelwer285.wav,1,1
ywelwer286.wav,1,1
ywelwer287.wav,1,1
ywelwer288.wav,1,1
ywelwer289.wav,1,1
ywelwer29.wav,1,1
ywelwer290.wav,1,1
ywelwer291.wav,1,1
ywelwer292.wav,1,1
ywelwer293.wav,1,1
ywelwer294.wav,1,1
ywelwer295.wav,1,1
ywelwer296.wav,1,1
ywelwer297.wav,1,1
ywelwer298.wav,1,1
ywelwer299.wav,1,1
ywelwer3.wav,1,1
ywelwer30.wav,1,1
ywelwer300.wav,1,1
ywelwer301.wav,1,1
ywelwer302.wav,1,1
ywelwer303.wav,1,1
ywelwer304.wav,1,1
ywelwer305.wav,1,1
ywelwer306.wav,1,1
ywelwer307.wav,1,1
ywelwer308.wav,1,1
ywelwer309.wav,1,1
ywelwer31.wav,1,1
ywelwer310.wav,1,1
ywelwer311.wav,1,1
ywelwer312.wav,1,1
ywelwer313.wav,1,1
ywelwer314.wav,1,1
ywelwer315.wav,1,1
ywelwer316.wav,1,1
ywelwer317.wav,1,1
ywelwer318.wav,1,1
ywelwer319.wav,1,1
ywelwer32.wav,1,1
ywelwer320.wav,1,1
ywelwer321.wav,1,1
ywelwer322.wav,1,1
ywelwer323.wav,1,1
ywelwer324.wav,1,1
ywelwer325.wav,1,1
ywelwer326.wav,1,1
ywelwer327.wav,1,1
ywelwer328.wav,1,1
ywelwer329.wav,1,1
ywelwer33.wav,1,1
ywelwer330.wav,1,1
ywelwer331.wav,1,1
ywelwer332.wav,1,1
ywelwer333.wav,1,1
ywelwer334.wav,1,1
ywelwer335.wav,1,1
ywelwer336.wav,1,1
ywelwer337.wav,1,1
ywelwer338.wav,1,1
ywelwer339.wav,1,1
ywelwer34.wav,1,1
ywelwer340.wav,1,1
ywelwer341.wav,1,1
ywelwer342.wav,1,1
ywelwer343.wav,1,1
ywelwer344.wav,1,1
ywelwer345.wav,1,1
ywelwer346.wav,1,1
ywelwer347.wav,1,1
ywelwer348.wav,1,1
ywelwer349.wav,1,1
ywelwer35.wav,1,1
ywelwer350.wav,1,1
ywelwer351.wav,1,1
ywelwer352.wav,1,1
ywelwer353.wav,1,1
ywelwer354.wav,1,1
ywelwer355.wav,1,1
ywelwer356.wav,1,1
ywelwer357.wav,1,1
ywelwer358.wav,1,1
ywelwer359.wav,1,1
ywelwer36.wav,1,1
ywelwer360.wav,1,1
ywelwer361.wav,1,1
ywelwer362.wav,1,1
ywelwer363.wav,1,1
ywelwer364.wav,1,1
ywelwer365.wav,1,1
ywelwer366.wav,1,1
ywelwer367.wav,1,1
ywelwer368.wav,1,1
ywelwer369.wav,1,1
ywelwer37.wav,1,1
ywelwer370.wav,1,1
ywelwer371.wav,1,1
ywelwer372.wav,1,1
ywelwer373.wav,1,1
ywelwer374.wav,1,1
ywelwer375.wav,1,1
ywelwer376.wav,1,1
ywelwer377.wav,1,1
ywelwer378.wav,1,1
ywelwer379.wav,1,1
ywelwer38.wav,1,1
ywelwer380.wav,1,1
ywelwer381.wav,1,1
ywelwer382.wav,1,1
ywelwer383.wav,1,1
ywelwer384.wav,1,1
ywelwer385.wav,1,1
ywelwer386.wav,1,1
ywelwer387.wav,1,1
ywelwer388.wav,1,1
ywelwer389.wav,1,1
ywelwer39.wav,1,1
ywelwer390.wav,1,1
ywelwer391.wav,1,1
ywelwer392.wav,1,1
ywelwer393.wav,1,1
ywelwer394.wav,1,1
ywelwer395.wav,1,1
ywelwer396.wav,1,1
ywelwer397.wav,1,1
ywelwer398.wav,1,1
ywelwer399.wav,1,1
ywelwer4.wav,1,1
ywelwer40.wav,1,1
ywelwer400.wav,1,1
ywelwer401.wav,1,1
ywelwer402.wav,1,1
ywelwer403.wav,1,1
ywelwer404.wav,1,1
ywelwer405.wav,1,1
ywelwer406.wav,1,1
ywelwer407.wav,1,1
ywelwer408.wav,1,1
ywelwer409.wav,1,1
ywelwer41.wav,1,1
ywelwer410.wav,1,1
ywelwer411.wav,1,1
ywelwer412.wav,1,1
ywelwer413.wav,1,1
ywelwer414.wav,1,1
ywelwer415.wav,1,1
ywelwer416.wav,1,1
ywelwer417.wav,1,1
ywelwer418.wav,1,1
ywelwer419.wav,1,1
ywelwer42.wav,1,1
ywelwer420.wav,1,1
ywelwer421.wav,1,1
ywelwer422.wav,1,1
ywelwer423.wav,1,1
ywelwer424.wav,1,1
ywelwer425.wav,1,1
ywelwer426.wav,1,1
ywelwer427.wav,1,1
ywelwer428.wav,1,1
ywelwer429.wav,1,1
ywelwer43.wav,1,1
ywelwer430.wav,1,1
ywelwer431.wav,1,1
ywelwer432.wav,1,1
ywelwer433.wav,1,1
ywelwer434.wav,1,1
ywelwer435.wav,1,1
ywelwer436.wav,1,1
ywelwer437.wav,1,1
ywelwer438.wav,1,1
ywelwer439.wav,1,1
ywelwer44.wav,1,1
ywelwer440.wav,1,1
ywelwer441.wav,1,1
ywelwer442.wav,1,1
ywelwer443.wav,1,1
ywelwer444.wav,1,1
ywelwer445.wav,1,1
ywelwer446.wav,1,1
ywelwer447.wav,1,1
ywelwer448.wav,1,1
ywelwer449.wav,1,1
ywelwer45.wav,1,1
ywelwer450.wav,1,1
ywelwer451.wav,1,1
ywelwer452.wav,1,1
ywelwer453.wav,1,1
ywelwer454.wav,1,1
ywelwer455.wav,1,1
ywelwer456.wav,1,1
ywelwer457.wav,1,1
ywelwer458.wav,1,1
ywelwer459.wav,1,1
ywelwer46.wav,1,1
ywelwer460.wav,1,1
ywelwer461.wav,1,1
ywelwer462.wav,1,1
ywelwer463.wav,1,1
ywelwer464.wav,1,1
ywelwer465.wav,1,1
ywelwer466.wav,1,1
ywelwer467.wav,1,1
ywelwer468.wav,1,1
ywelwer469.wav,1,1
ywelwer47.wav,1,1
ywelwer470.wav,1,1
ywelwer471.wav,1,1
ywelwer472.wav,1,1
ywelwer473.wav,1,1
ywelwer474.wav,1,1
ywelwer475.wav,1,1
ywelwer476.wav,1,1
ywelwer477.wav,1,1
ywelwer478.wav,1,1
ywelwer479.wav,1,1
ywelwer48.wav,1,1
ywelwer480.wav,1,1
ywelwer481.wav,1,1
ywelwer482.wav,1,1
ywelwer483.wav,1,1
ywelwer484.wav,1,1
ywelwer485.wav,1,1
ywelwer486.wav,1,1
ywelwer487.wav,1,1
ywelwer488.wav,1,1
ywelwer489.wav,1,1
ywelwer49.wav,1,1
ywelwer490.wav,1,1
ywelwer491.wav,1,1
ywelwer492.wav,1,1
ywelwer493.wav,1,1
ywelwer494.wav,1,1
ywelwer495.wav,1,1
ywelwer496.wav,1,1
ywelwer497.wav,1,1
ywelwer498.wav,1,1
ywelwer499.wav,1,1
ywelwer5.wav,1,1
ywelwer50.wav,1,1
ywelwer500.wav,1,1
ywelwer501.wav,1,1
ywelwer502.wav,1,1
ywelwer503.wav,1,1
ywelwer504.wav,1,1
ywelwer505.wav,1,1
ywelwer506.wav,1,1
ywelwer507.wav,1,1
ywelwer508.wav,1,1
ywelwer509.wav,1,1
ywelwer51.wav,1,1
ywelwer510.wav,1,1
ywelwer511.wav,1,1
ywelwer512.wav,1,1
ywelwer513.wav,1,1
ywelwer514.wav,1,1
ywelwer515.wav,1,1
ywelwer516.wav,1,1
ywelwer517.wav,1,1
ywelwer518.wav,1,1
ywelwer519.wav,1,1
ywelwer52.wav,1,1
ywelwer520.wav,1,1
ywelwer521.wav,1,1
ywelwer522.wav,1,1
ywelwer523.wav,1,1
ywelwer524.wav,1,1
ywelwer525.wav,1,1
ywelwer526.wav,1,1
ywelwer527.wav,1,1
ywelwer528.wav,1,1
ywelwer529.wav,1,1
ywelwer53.wav,1,1
ywelwer530.wav,1,1
ywelwer531.wav,1,1
ywelwer532.wav,1,1
ywelwer533.wav,1,1
ywelwer534.wav,1,1
ywelwer535.wav,1,1
ywelwer536.wav,1,1
ywelwer537.wav,1,1
ywelwer538.wav,1,1
ywelwer539.wav,1,1
ywelwer54.wav,1,1
ywelwer540.wav,1,1
ywelwer541.wav,1,1
ywelwer542.wav,1,1
ywelwer543.wav,1,1
ywelwer544.wav,1,1
ywelwer545.wav,1,1
ywelwer546.wav,1,1
ywelwer547.wav,1,1
ywelwer548.wav,1,1
ywelwer549.wav,1,1
ywelwer55.wav,1,1
ywelwer550.wav,1,1
ywelwer56.wav,1,1
ywelwer57.wav,1,1
ywelwer58.wav,1,1
ywelwer59.wav,1,1
ywelwer6.wav,1,1
ywelwer60.wav,1,1
ywelwer61.wav,1,1
ywelwer62.wav,1,1
ywelwer63.wav,1,1
ywelwer64.wav,1,1
ywelwer65.wav,1,1
ywelwer66.wav,1,1
ywelwer67.wav,1,1
ywelwer68.wav,1,1
ywelwer69.wav,1,1
ywelwer7.wav,1,1
ywelwer70.wav,1,1
ywelwer71.wav,1,1
ywelwer72.wav,1,1
ywelwer73.wav,1,1
ywelwer74.wav,1,1
ywelwer75.wav,1,1
ywelwer76.wav,1,1
ywelwer77.wav,1,1
ywelwer78.wav,1,1
ywelwer79.wav,1,1
ywelwer8.wav,1,1
ywelwer80.wav,1,1
ywelwer81.wav,1,1
ywelwer82.wav,1,1
ywelwer83.wav,1,1
ywelwer84.wav,1,1
ywelwer85.wav,1,1
ywelwer86.wav,1,1
ywelwer87.wav,1,1
ywelwer88.wav,1,1
ywelwer89.wav,1,1
ywelwer9.wav,1,1
ywelwer90.wav,1,1
ywelwer91.wav,1,1
ywelwer92.wav,1,1
ywelwer93.wav,1,1
ywelwer94.wav,1,1
ywelwer95.wav,1,1
ywelwer96.wav,1,1
ywelwer97.wav,1,1
ywelwer98.wav,1,1
ywelwer99.wav,1,1
jockson_mixin_nikolas1.wav,0,2
jockson_mixin_nikolas10.wav,0,2
jockson_mixin_nikolas100.wav,0,2
jockson_mixin_nikolas101.wav,0,2
jockson_mixin_nikolas102.wav,0,2
jockson_mixin_nikolas103.wav,0,2
jockson_mixin_nikolas104.wav,0,2
jockson_mixin_nikolas105.wav,0,2
jockson_mixin_nikolas106.wav,0,2
jockson_mixin_nikolas107.wav,0,2
jockson_mixin_nikolas108.wav,0,2
jockson_mixin_nikolas109.wav,0,2
jockson_mixin_nikolas11.wav,0,2
jockson_mixin_nikolas110.wav,0,2
jockson_mixin_nikolas111.wav,0,2
jockson_mixin_nikolas112.wav,0,2
jockson_mixin_nikolas113.wav,0,2
jockson_mixin_nikolas114.wav,0,2
jockson_mixin_nikolas115.wav,0,2
jockson_mixin_nikolas116.wav,0,2
jockson_mixin_nikolas117.wav,0,2
jockson_mixin_nikolas118.wav,0,2
jockson_mixin_nikolas119.wav,0,2
jockson_mixin_nikolas12.wav,0,2
jockson_mixin_nikolas120.wav,0,2
jockson_mixin_nikolas121.wav,0,2
jockson_mixin_nikolas122.wav,0,2
jockson_mixin_nikolas123.wav,0,2
jockson_mixin_nikolas124.wav,0,2
jockson_mixin_nikolas125.wav,0,2
jockson_mixin_nikolas126.wav,0,2
jockson_mixin_nikolas127.wav,0,2
jockson_mixin_nikolas128.wav,0,2
jockson_mixin_nikolas129.wav,0,2
jockson_mixin_nikolas13.wav,0,2
jockson_mixin_nikolas130.wav,0,2
jockson_mixin_nikolas131.wav,0,2
jockson_mixin_nikolas132.wav,0,2
jockson_mixin_nikolas133.wav,0,2
jockson_mixin_nikolas134.wav,0,2
jockson_mixin_nikolas135.wav,0,2
jockson_mixin_nikolas136.wav,0,2
jockson_mixin_nikolas137.wav,0,2
jockson_mixin_nikolas138.wav,0,2
jockson_mixin_nikolas139.wav,0,2
jockson_mixin_nikolas14.wav,0,2
jockson_mixin_nikolas140.wav,0,2
jockson_mixin_nikolas141.wav,0,2
jockson_mixin_nikolas142.wav,0,2
jockson_mixin_nikolas143.wav,0,2
jockson_mixin_nikolas144.wav,0,2
jockson_mixin_nikolas145.wav,0,2
jockson_mixin_nikolas146.wav,0,2
jockson_mixin_nikolas147.wav,0,2
jockson_mixin_nikolas148.wav,0,2
jockson_mixin_nikolas149.wav,0,2
jockson_mixin_nikolas15.wav,0,2
jockson_mixin_nikolas150.wav,0,2
jockson_mixin_nikolas151.wav,0,2
jockson_mixin_nikolas152.wav,0,2
jockson_mixin_nikolas153.wav,0,2
jockson_mixin_nikolas154.wav,0,2
jockson_mixin_nikolas155.wav,0,2
jockson_mixin_nikolas156.wav,0,2
jockson_mixin_nikolas157.wav,0,2
jockson_mixin_nikolas158.wav,0,2
jockson_mixin_nikolas159.wav,0,2
jockson_mixin_nikolas16.wav,0,2
jockson_mixin_nikolas160.wav,0,2
jockson_mixin_nikolas161.wav,0,2
jockson_mixin_nikolas162.wav,0,2
jockson_mixin_nikolas163.wav,0,2
jockson_mixin_nikolas164.wav,0,2
jockson_mixin_nikolas165.wav,0,2
jockson_mixin_nikolas166.wav,0,2
jockson_mixin_nikolas167.wav,0,2
jockson_mixin_nikolas168.wav,0,2
jockson_mixin_nikolas169.wav,0,2
jockson_mixin_nikolas17.wav,0,2
jockson_mixin_nikolas170.wav,0,2
jockson_mixin_nikolas171.wav,0,2
jockson_mixin_nikolas172.wav,0,2
jockson_mixin_nikolas173.wav,0,2
jockson_mixin_nikolas174.wav,0,2
jockson_mixin_nikolas175.wav,0,2
jockson_mixin_nikolas176.wav,0,2
jockson_mixin_nikolas177.wav,0,2
jockson_mixin_nikolas178.wav,0,2
jockson_mixin_nikolas179.wav,0,2
jockson_mixin_nikolas18.wav,0,2
jockson_mixin_nikolas180.wav,0,2
jockson_mixin_nikolas181.wav,0,2
jockson_mixin_nikolas182.wav,0,2
jockson_mixin_nikolas183.wav,0,2
jockson_mixin_nikolas184.wav,0,2
jockson_mixin_nikolas185.wav,0,2
jockson_mixin_nikolas186.wav,0,2
jockson_mixin_nikolas187.wav,0,2
jockson_mixin_nikolas188.wav,0,2
jockson_mixin_nikolas189.wav,0,2
jockson_mixin_nikolas19.wav,0,2
jockson_mixin_nikolas190.wav,0,2
jockson_mixin_nikolas191.wav,0,2
jockson_mixin_nikolas192.wav,0,2
jockson_mixin_nikolas193.wav,0,2
jockson_mixin_nikolas194.wav,0,2
jockson_mixin_nikolas195.wav,0,2
jockson_mixin_nikolas196.wav,0,2
jockson_mixin_nikolas197.wav,0,2
jockson_mixin_nikolas198.wav,0,2
jockson_mixin_nikolas199.wav,0,2
jockson_mixin_nikolas2.wav,0,2
jockson_mixin_nikolas20.wav,0,2
jockson_mixin_nikolas200.wav,0,2
jockson_mixin_nikolas201.wav,0,2
jockson_mixin_nikolas202.wav,0,2
jockson_mixin_nikolas203.wav,0,2
jockson_mixin_nikolas204.wav,0,2
jockson_mixin_nikolas205.wav,0,2
jockson_mixin_nikolas206.wav,0,2
jockson_mixin_nikolas207.wav,0,2
jockson_mixin_nikolas208.wav,0,2
jockson_mixin_nikolas209.wav,0,2
jockson_mixin_nikolas21.wav,0,2
jockson_mixin_nikolas210.wav,0,2
jockson_mixin_nikolas211.wav,0,2
jockson_mixin_nikolas212.wav,0,2
jockson_mixin_nikolas213.wav,0,2
jockson_mixin_nikolas214.wav,0,2
jockson_mixin_nikolas215.wav,0,2
jockson_mixin_nikolas216.wav,0,2
jockson_mixin_nikolas217.wav,0,2
jockson_mixin_nikolas218.wav,0,2
jockson_mixin_nikolas219.wav,0,2
jockson_mixin_nikolas22.wav,0,2
jockson_mixin_nikolas220.wav,0,2
jockson_mixin_nikolas221.wav,0,2
jockson_mixin_nikolas222.wav,0,2
jockson_mixin_nikolas223.wav,0,2
jockson_mixin_nikolas224.wav,0,2
jockson_mixin_nikolas225.wav,0,2
jockson_mixin_nikolas226.wav,0,2
jockson_mixin_nikolas227.wav,0,2
jockson_mixin_nikolas228.wav,0,2
jockson_mixin_nikolas229.wav,0,2
jockson_mixin_nikolas23.wav,0,2
jockson_mixin_nikolas230.wav,0,2
jockson_mixin_nikolas231.wav,0,2
jockson_mixin_nikolas232.wav,0,2
jockson_mixin_nikolas233.wav,0,2
jockson_mixin_nikolas234.wav,0,2
jockson_mixin_nikolas235.wav,0,2
jockson_mixin_nikolas236.wav,0,2
jockson_mixin_nikolas237.wav,0,2
jockson_mixin_nikolas238.wav,0,2
jockson_mixin_nikolas239.wav,0,2
jockson_mixin_nikolas24.wav,0,2
jockson_mixin_nikolas240.wav,0,2
jockson_mixin_nikolas241.wav,0,2
jockson_mixin_nikolas242.wav,0,2
jockson_mixin_nikolas243.wav,0,2
jockson_mixin_nikolas244.wav,0,2
jockson_mixin_nikolas245.wav,0,2
jockson_mixin_nikolas246.wav,0,2
jockson_mixin_nikolas247.wav,0,2
jockson_mixin_nikolas248.wav,0,2
jockson_mixin_nikolas249.wav,0,2
jockson_mixin_nikolas25.wav,0,2
jockson_mixin_nikolas250.wav,0,2
jockson_mixin_nikolas251.wav,0,2
jockson_mixin_nikolas252.wav,0,2
jockson_mixin_nikolas253.wav,0,2
jockson_mixin_nikolas254.wav,0,2
jockson_mixin_nikolas255.wav,0,2
jockson_mixin_nikolas256.wav,0,2
jockson_mixin_nikolas257.wav,0,2
jockson_mixin_nikolas258.wav,0,2
jockson_mixin_nikolas259.wav,0,2
jockson_mixin_nikolas26.wav,0,2
jockson_mixin_nikolas260.wav,0,2
jockson_mixin_nikolas261.wav,0,2
jockson_mixin_nikolas262.wav,0,2
jockson_mixin_nikolas263.wav,0,2
jockson_mixin_nikolas264.wav,0,2
jockson_mixin_nikolas265.wav,0,2
jockson_mixin_nikolas266.wav,0,2
jockson_mixin_nikolas267.wav,0,2
jockson_mixin_nikolas268.wav,0,2
jockson_mixin_nikolas269.wav,0,2
jockson_mixin_nikolas27.wav,0,2
jockson_mixin_nikolas270.wav,0,2
jockson_mixin_nikolas271.wav,0,2
jockson_mixin_nikolas272.wav,0,2
jockson_mixin_nikolas273.wav,0,2
jockson_mixin_nikolas274.wav,0,2
jockson_mixin_nikolas275.wav,0,2
jockson_mixin_nikolas276.wav,0,2
jockson_mixin_nikolas277.wav,0,2
jockson_mixin_nikolas278.wav,0,2
jockson_mixin_nikolas279.wav,0,2
jockson_mixin_nikolas28.wav,0,2
jockson_mixin_nikolas280.wav,0,2
jockson_mixin_nikolas281.wav,0,2
jockson_mixin_nikolas282.wav,0,2
jockson_mixin_nikolas283.wav,0,2
jockson_mixin_nikolas284.wav,0,2
jockson_mixin_nikolas285.wav,0,2
jockson_mixin_nikolas286.wav,0,2
jockson_mixin_nikolas287.wav,0,2
jockson_mixin_nikolas288.wav,0,2
jockson_mixin_nikolas289.wav,0,2
jockson_mixin_nikolas29.wav,0,2
jockson_mixin_nikolas290.wav,0,2
jockson_mixin_nikolas291.wav,0,2
jockson_mixin_nikolas292.wav,0,2
jockson_mixin_nikolas293.wav,0,2
jockson_mixin_nikolas294.wav,0,2
jockson_mixin_nikolas295.wav,0,2
jockson_mixin_nikolas296.wav,0,2
jockson_mixin_nikolas297.wav,0,2
jockson_mixin_nikolas298.wav,0,2
jockson_mixin_nikolas299.wav,0,2
jockson_mixin_nikolas3.wav,0,2
jockson_mixin_nikolas30.wav,0,2
jockson_mixin_nikolas300.wav,0,2
jockson_mixin_nikolas301.wav,0,2
jockson_mixin_nikolas302.wav,0,2
jockson_mixin_nikolas303.wav,0,2
jockson_mixin_nikolas304.wav,0,2
jockson_mixin_nikolas305.wav,0,2
jockson_mixin_nikolas306.wav,0,2
jockson_mixin_nikolas307.wav,0,2
jockson_mixin_nikolas308.wav,0,2
jockson_mixin_nikolas309.wav,0,2
jockson_mixin_nikolas31.wav,0,2
jockson_mixin_nikolas310.wav,0,2
jockson_mixin_nikolas311.wav,0,2
jockson_mixin_nikolas312.wav,0,2
jockson_mixin_nikolas313.wav,0,2
jockson_mixin_nikolas314.wav,0,2
jockson_mixin_nikolas315.wav,0,2
jockson_mixin_nikolas316.wav,0,2
jockson_mixin_nikolas317.wav,0,2
jockson_mixin_nikolas318.wav,0,2
jockson_mixin_nikolas319.wav,0,2
jockson_mixin_nikolas32.wav,0,2
jockson_mixin_nikolas320.wav,0,2
jockson_mixin_nikolas321.wav,0,2
jockson_mixin_nikolas322.wav,0,2
jockson_mixin_nikolas323.wav,0,2
jockson_mixin_nikolas324.wav,0,2
jockson_mixin_nikolas325.wav,0,2
jockson_mixin_nikolas326.wav,0,2
jockson_mixin_nikolas327.wav,0,2
jockson_mixin_nikolas328.wav,0,2
jockson_mixin_nikolas329.wav,0,2
jockson_mixin_nikolas33.wav,0,2
jockson_mixin_nikolas330.wav,0,2
jockson_mixin_nikolas331.wav,0,2
jockson_mixin_nikolas332.wav,0,2
jockson_mixin_nikolas333.wav,0,2
jockson_mixin_nikolas334.wav,0,2
jockson_mixin_nikolas335.wav,0,2
jockson_mixin_nikolas336.wav,0,2
jockson_mixin_nikolas337.wav,0,2
jockson_mixin_nikolas338.wav,0,2
jockson_mixin_nikolas339.wav,0,2
jockson_mixin_nikolas34.wav,0,2
jockson_mixin_nikolas340.wav,0,2
jockson_mixin_nikolas341.wav,0,2
jockson_mixin_nikolas342.wav,0,2
jockson_mixin_nikolas343.wav,0,2
jockson_mixin_nikolas344.wav,0,2
jockson_mixin_nikolas345.wav,0,2
jockson_mixin_nikolas346.wav,0,2
jockson_mixin_nikolas347.wav,0,2
jockson_mixin_nikolas348.wav,0,2
jockson_mixin_nikolas349.wav,0,2
jockson_mixin_nikolas35.wav,0,2
jockson_mixin_nikolas350.wav,0,2
jockson_mixin_nikolas351.wav,0,2
jockson_mixin_nikolas352.wav,0,2
jockson_mixin_nikolas353.wav,0,2
jockson_mixin_nikolas354.wav,0,2
jockson_mixin_nikolas355.wav,0,2
jockson_mixin_nikolas356.wav,0,2
jockson_mixin_nikolas357.wav,0,2
jockson_mixin_nikolas358.wav,0,2
jockson_mixin_nikolas359.wav,0,2
jockson_mixin_nikolas36.wav,0,2
jockson_mixin_nikolas360.wav,0,2
jockson_mixin_nikolas361.wav,0,2
jockson_mixin_nikolas362.wav,0,2
jockson_mixin_nikolas363.wav,0,2
jockson_mixin_nikolas364.wav,0,2
jockson_mixin_nikolas365.wav,0,2
jockson_mixin_nikolas366.wav,0,2
jockson_mixin_nikolas367.wav,0,2
jockson_mixin_nikolas368.wav,0,2
jockson_mixin_nikolas369.wav,0,2
jockson_mixin_nikolas37.wav,0,2
jockson_mixin_nikolas370.wav,0,2
jockson_mixin_nikolas371.wav,0,2
jockson_mixin_nikolas372.wav,0,2
jockson_mixin_nikolas373.wav,0,2
jockson_mixin_nikolas374.wav,0,2
jockson_mixin_nikolas375.wav,0,2
jockson_mixin_nikolas376.wav,0,2
jockson_mixin_nikolas377.wav,0,2
jockson_mixin_nikolas378.wav,0,2
jockson_mixin_nikolas379.wav,0,2
jockson_mixin_nikolas38.wav,0,2
jockson_mixin_nikolas380.wav,0,2
jockson_mixin_nikolas381.wav,0,2
jockson_mixin_nikolas382.wav,0,2
jockson_mixin_nikolas383.wav,0,2
jockson_mixin_nikolas384.wav,0,2
jockson_mixin_nikolas385.wav,0,2
jockson_mixin_nikolas386.wav,0,2
jockson_mixin_nikolas387.wav,0,2
jockson_mixin_nikolas388.wav,0,2
jockson_mixin_nikolas389.wav,0,2
jockson_mixin_nikolas39.wav,0,2
jockson_mixin_nikolas390.wav,0,2
jockson_mixin_nikolas391.wav,0,2
jockson_mixin_nikolas392.wav,0,2
jockson_mixin_nikolas393.wav,0,2
jockson_mixin_nikolas394.wav,0,2
jockson_mixin_nikolas395.wav,0,2
jockson_mixin_nikolas396.wav,0,2
jockson_mixin_nikolas397.wav,0,2
jockson_mixin_nikolas398.wav,0,2
jockson_mixin_nikolas399.wav,0,2
jockson_mixin_nikolas4.wav,0,2
jockson_mixin_nikolas40.wav,0,2
jockson_mixin_nikolas400.wav,0,2
jockson_mixin_nikolas401.wav,0,2
jockson_mixin_nikolas402.wav,0,2
jockson_mixin_nikolas403.wav,0,2
jockson_mixin_nikolas404.wav,0,2
jockson_mixin_nikolas405.wav,0,2
jockson_mixin_nikolas406.wav,0,2
jockson_mixin_nikolas407.wav,0,2
jockson_mixin_nikolas408.wav,0,2
jockson_mixin_nikolas409.wav,0,2
jockson_mixin_nikolas41.wav,0,2
jockson_mixin_nikolas410.wav,0,2
jockson_mixin_nikolas411.wav,0,2
jockson_mixin_nikolas412.wav,0,2
jockson_mixin_nikolas413.wav,0,2
jockson_mixin_nikolas414.wav,0,2
jockson_mixin_nikolas415.wav,0,2
jockson_mixin_nikolas416.wav,0,2
jockson_mixin_nikolas417.wav,0,2
jockson_mixin_nikolas418.wav,0,2
jockson_mixin_nikolas419.wav,0,2
jockson_mixin_nikolas42.wav,0,2
jockson_mixin_nikolas420.wav,0,2
jockson_mixin_nikolas421.wav,0,2
jockson_mixin_nikolas422.wav,0,2
jockson_mixin_nikolas423.wav,0,2
jockson_mixin_nikolas424.wav,0,2
jockson_mixin_nikolas425.wav,0,2
jockson_mixin_nikolas426.wav,0,2
jockson_mixin_nikolas427.wav,0,2
jockson_mixin_nikolas428.wav,0,2
jockson_mixin_nikolas429.wav,0,2
jockson_mixin_nikolas43.wav,0,2
jockson_mixin_nikolas430.wav,0,2
jockson_mixin_nikolas431.wav,0,2
jockson_mixin_nikolas432.wav,0,2
jockson_mixin_nikolas433.wav,0,2
jockson_mixin_nikolas434.wav,0,2
jockson_mixin_nikolas435.wav,0,2
jockson_mixin_nikolas436.wav,0,2
jockson_mixin_nikolas437.wav,0,2
jockson_mixin_nikolas438.wav,0,2
jockson_mixin_nikolas439.wav,0,2
jockson_mixin_nikolas44.wav,0,2
jockson_mixin_nikolas440.wav,0,2
jockson_mixin_nikolas45.wav,0,2
jockson_mixin_nikolas46.wav,0,2
jockson_mixin_nikolas47.wav,0,2
jockson_mixin_nikolas48.wav,0,2
jockson_mixin_nikolas49.wav,0,2
jockson_mixin_nikolas5.wav,0,2
jockson_mixin_nikolas50.wav,0,2
jockson_mixin_nikolas51.wav,0,2
jockson_mixin_nikolas52.wav,0,2
jockson_mixin_nikolas53.wav,0,2
jockson_mixin_nikolas54.wav,0,2
jockson_mixin_nikolas55.wav,0,2
jockson_mixin_nikolas56.wav,0,2
jockson_mixin_nikolas57.wav,0,2
jockson_mixin_nikolas58.wav,0,2
jockson_mixin_nikolas59.wav,0,2
jockson_mixin_nikolas6.wav,0,2
jockson_mixin_nikolas60.wav,0,2
jockson_mixin_nikolas61.wav,0,2
jockson_mixin_nikolas62.wav,0,2
jockson_mixin_nikolas63.wav,0,2
jockson_mixin_nikolas64.wav,0,2
jockson_mixin_nikolas65.wav,0,2
jockson_mixin_nikolas66.wav,0,2
jockson_mixin_nikolas67.wav,0,2
jockson_mixin_nikolas68.wav,0,2
jockson_mixin_nikolas69.wav,0,2
jockson_mixin_nikolas7.wav,0,2
jockson_mixin_nikolas70.wav,0,2
jockson_mixin_nikolas71.wav,0,2
jockson_mixin_nikolas72.wav,0,2
jockson_mixin_nikolas73.wav,0,2
jockson_mixin_nikolas74.wav,0,2
jockson_mixin_nikolas75.wav,0,2
jockson_mixin_nikolas76.wav,0,2
jockson_mixin_nikolas77.wav,0,2
